date,S,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2024-11-14,3.686915889944864,0.052771914,0.039995556,0.061882013,0.029107877,0.070325519,0.023552939,0.035329408,0.023108543,0.022108655,0.033996223,0.023108543,0.024552827,0.014220642,0.016664815,0.030774358,0.012220864,0.020886568,0.009110099,0.030329963,0.032551939,0.028441284,0.023997334,0.023219642,0.019442284,0.010554383,0.013331852,0.012554161,0.012665259,0.017553605,0.011776469,0.012665259,0.017220309,0.022219753,0.017220309,0.011109877,0.009332296,0.011554272,0.017998,0.015109432,0.012776358,0.013442951,0.008887901,0.014776136,0.011332074,0.006665926,0.007665815,0.00988779
2024-11-21,3.615313936459532,0.062656642,0.04203691,0.072567783,0.035543404,0.090681249,0.02836637,0.0371383,0.022214627,0.021986785,0.025746184,0.021075416,0.019594441,0.011278195,0.015379357,0.027796765,0.01070859,0.018796992,0.009911141,0.034973798,0.031556163,0.02346776,0.024037366,0.022214627,0.015948963,0.017088175,0.012987013,0.01173388,0.012645249,0.011164274,0.011164274,0.017316017,0.010138984,0.025062657,0.014126225,0.010936432,0.011050353,0.011392117,0.013328776,0.01367054,0.008658009,0.010480747,0.009911141,0.015151515,0.008430166,0.005696058,0.005923901,0.006265664
2024-11-28,3.6432895537800927,0.065833692,0.04549763,0.070745368,0.031193451,0.081947436,0.020853081,0.03145196,0.023524343,0.019474364,0.025506247,0.021370099,0.020766911,0.011632917,0.016027574,0.027229642,0.009737182,0.021370099,0.010857389,0.036191297,0.026109436,0.027229642,0.021714778,0.019474364,0.01749246,0.013183972,0.016286084,0.012580784,0.012063766,0.016286084,0.007582938,0.01749246,0.008616975,0.022576476,0.017147781,0.013270142,0.0139595,0.011374408,0.015338216,0.01413184,0.009478673,0.01413184,0.011202068,0.016803102,0.012753124,0.010081861,0.005945713,0.004480827
2024-12-05,3.6899065770940784,0.063014071,0.040989736,0.055808579,0.02732649,0.063285976,0.023587791,0.025695058,0.025355176,0.025219224,0.031201142,0.023111957,0.021276596,0.011691931,0.015158725,0.026238869,0.011080144,0.018421589,0.012371695,0.040785807,0.034871865,0.030453402,0.020800761,0.025695058,0.017741826,0.016518252,0.015770512,0.009244783,0.011080144,0.015634559,0.005981918,0.01617837,0.00985657,0.021412548,0.017877779,0.013663245,0.013935151,0.013187411,0.016450275,0.01543063,0.010944191,0.016246346,0.016042417,0.015158725,0.013935151,0.013119434,0.005710013,0.005438108
2024-12-12,3.713163125515432,0.064371661,0.033777586,0.056709653,0.029568877,0.050126801,0.019802514,0.031889063,0.029622835,0.023903308,0.031349485,0.021906869,0.019856472,0.011924675,0.015809637,0.027086818,0.01327362,0.017967949,0.008039713,0.032914261,0.032536556,0.02654724,0.024227054,0.026924945,0.018291696,0.01818378,0.014029029,0.009604489,0.012572169,0.016079426,0.008201586,0.014892354,0.009226785,0.017967949,0.015270059,0.018777316,0.017644202,0.021583122,0.016295257,0.022068742,0.0093347,0.018615443,0.01818378,0.013165704,0.015809637,0.010036152,0.008147629,0.005881401
2024-12-19,3.739927321374135,0.054965287,0.024931917,0.04894327,0.035748533,0.036132101,0.020597599,0.02800046,0.037129377,0.029879943,0.028575812,0.02477849,0.022438725,0.012657742,0.016148211,0.026657972,0.016148211,0.017759196,0.009435772,0.034329331,0.031414215,0.02800046,0.024203138,0.025929193,0.021326378,0.017567412,0.012964597,0.0110084,0.012849526,0.012772813,0.009512485,0.017183844,0.011200184,0.018296191,0.016531779,0.018449618,0.025507269,0.023359288,0.013923517,0.024931917,0.008246711,0.016339995,0.017797553,0.014076944,0.013501592,0.014882436,0.009397415,0.003567182
2024-12-26,3.7630493695097176,0.050477736,0.025809747,0.04431825,0.031338261,0.028153356,0.02151313,0.028003125,0.0354546,0.033381407,0.0294153,0.024788174,0.022444565,0.013010035,0.01547383,0.023976924,0.017396791,0.015083228,0.011718046,0.030196503,0.030106364,0.024667989,0.026921459,0.029054744,0.018027763,0.018388318,0.014241933,0.011177213,0.014512349,0.015413737,0.013160267,0.017096328,0.00838291,0.021993871,0.017066282,0.018057809,0.024127156,0.026771228,0.016916051,0.022684935,0.00910402,0.019109429,0.022714981,0.013610961,0.01264948,0.015864431,0.011988462,0.004236524
2025-01-02,3.70276080597981,0.043132173,0.034912995,0.044613106,0.016327286,0.018696779,0.016956683,0.049241022,0.045205479,0.028100703,0.025435024,0.024879674,0.015623843,0.004887079,0.006627175,0.015957053,0.010773787,0.013513514,0.01214365,0.01281007,0.040059237,0.051499445,0.020362829,0.035468345,0.019659385,0.032025176,0.012884117,0.008811551,0.010884857,0.014068863,0.012661977,0.030248056,0.018326546,0.020436875,0.022769345,0.008515365,0.024213254,0.025435024,0.013624583,0.033839319,0.010329508,0.016660496,0.018548686,0.010736764,0.016845613,0.012736024,0.010181414,0.008330248
2025-01-09,3.792742443926096,0.029510302,0.024010274,0.03579206,0.033474789,0.023675247,0.020799598,0.032050924,0.031576302,0.030096599,0.026076274,0.021916355,0.022000112,0.010413758,0.013875705,0.02593668,0.023507734,0.019431571,0.014322408,0.02981741,0.030152437,0.026467139,0.025099112,0.025573734,0.020855436,0.018901111,0.013959462,0.010497515,0.014936624,0.018231057,0.014769111,0.016667597,0.012479759,0.020967112,0.016388408,0.018035625,0.032134681,0.02127422,0.021190463,0.029063599,0.010441677,0.017979787,0.023479815,0.017421408,0.016555922,0.019682841,0.014071137,0.004439109
2025-01-16,3.806764118503653,0.023076655,0.022170321,0.032767456,0.029943877,0.021194269,0.020671384,0.032697738,0.029734723,0.02844494,0.020287935,0.021891449,0.022065744,0.01007425,0.013629867,0.021508,0.02011364,0.024610451,0.01526824,0.021682295,0.030013595,0.025133336,0.027085439,0.027887196,0.020043922,0.017185485,0.013385854,0.011503468,0.015233381,0.015860843,0.01735978,0.023808694,0.01457106,0.019381601,0.019172447,0.018300973,0.032802315,0.025516785,0.023181232,0.032000558,0.013002405,0.01770837,0.025656221,0.019451319,0.019590755,0.020427371,0.015303099,0.007599261
2025-01-23,3.8146709389981854,0.021500788,0.024684874,0.025833771,0.030298057,0.016609769,0.021566439,0.031217174,0.028788078,0.027934611,0.022452731,0.020712973,0.023174895,0.011488971,0.015986082,0.021435137,0.022288603,0.020844275,0.0169052,0.023700105,0.029477416,0.02524291,0.025571166,0.025636817,0.021074055,0.016183036,0.015231092,0.012572216,0.016183036,0.01953125,0.017988445,0.028426996,0.01795562,0.018874737,0.019038866,0.022058824,0.031479779,0.019564076,0.02238708,0.026326155,0.017331933,0.017003676,0.026227679,0.019170168,0.020942752,0.021041229,0.015789128,0.004267332
2025-01-30,3.8196363906302944,0.021447449,0.02680084,0.025411669,0.028461069,0.020735922,0.018398048,0.027614014,0.025750491,0.024700142,0.020193806,0.024158027,0.025411669,0.012536423,0.017246053,0.022565562,0.016737819,0.017788168,0.020600393,0.021989564,0.029172596,0.021447449,0.023243207,0.027512367,0.02009216,0.015585824,0.016229586,0.014569357,0.016466762,0.024225791,0.018702988,0.025953785,0.018804635,0.02100698,0.020498746,0.023006031,0.02710578,0.022633327,0.024293556,0.024937318,0.024598496,0.020329335,0.026123196,0.017923697,0.021447449,0.019380633,0.012705835,0.003455987
2025-02-06,3.814648568191605,0.028344053,0.024637523,0.027035866,0.025873033,0.020131545,0.017442494,0.026272757,0.028816454,0.026490788,0.022384534,0.028525746,0.026563465,0.012827501,0.017369817,0.022529888,0.016134307,0.01755151,0.016788401,0.016497693,0.028344053,0.025727679,0.024056107,0.029615902,0.017406156,0.016243323,0.016243323,0.014499073,0.018205603,0.021657764,0.021439733,0.029434209,0.021912133,0.017079109,0.019114067,0.020494931,0.021912133,0.017151786,0.027362913,0.024128784,0.024928231,0.022638904,0.024346815,0.020567608,0.020167884,0.017115448,0.012282423,0.00370653
2025-02-13,3.811051380126643,0.02489019,0.023995445,0.021961933,0.026110298,0.020660485,0.015088661,0.027533756,0.031560111,0.024930861,0.019765739,0.026801692,0.027371075,0.01329917,0.017813568,0.019237026,0.013909224,0.016349439,0.010940296,0.018830324,0.028469172,0.026720351,0.027818448,0.028713193,0.01988775,0.016186758,0.01488531,0.012567106,0.015739385,0.022693997,0.022287295,0.030421344,0.025378233,0.018870994,0.020294453,0.016024077,0.026720351,0.018952334,0.022856678,0.019115015,0.025906946,0.031682121,0.023873434,0.022287295,0.024320807,0.015414023,0.014478607,0.006385229
2025-02-20,3.806049433495284,0.025150006,0.024809566,0.019702966,0.022979701,0.018000766,0.010808971,0.026001106,0.031022597,0.027873527,0.022171156,0.028554407,0.026256436,0.013362271,0.018766756,0.020639176,0.014383591,0.017575216,0.010383421,0.019830631,0.027660752,0.025575556,0.027405422,0.029448062,0.021149836,0.017022001,0.015192136,0.013234606,0.015362356,0.022128601,0.020766841,0.028894847,0.027788417,0.022128601,0.018383761,0.018724201,0.024724456,0.014851696,0.026809651,0.021873271,0.024979786,0.034597217,0.022000936,0.024596791,0.023405251,0.016213456,0.011021746,0.00578748
2025-02-27,3.805575736227353,0.024774988,0.019043108,0.018948366,0.019658929,0.015679773,0.012032212,0.026717196,0.029464709,0.027901468,0.021695879,0.025343439,0.026764567,0.013074372,0.018190431,0.02070109,0.0144955,0.018948366,0.009237328,0.015963998,0.031217432,0.02486973,0.025722406,0.031359545,0.023022264,0.019327333,0.016674562,0.013500711,0.013595452,0.021364282,0.019943155,0.018948366,0.02955945,0.021601137,0.019327333,0.016200853,0.027143534,0.018758882,0.024490763,0.023164377,0.024301279,0.038986262,0.027948839,0.027001421,0.025153955,0.015821885,0.014921838,0.007437234
2025-03-06,3.807108721270148,0.023150994,0.024021717,0.018029092,0.023663184,0.013112067,0.015724237,0.029707027,0.030833846,0.031089941,0.027914362,0.02438025,0.029194837,0.014341323,0.01813153,0.026275353,0.019104692,0.023458308,0.013265724,0.02125589,0.033138701,0.024687564,0.028938742,0.027043639,0.02176808,0.018080311,0.015468142,0.012804753,0.013829133,0.024226593,0.018029092,0.017312026,0.021307109,0.016902274,0.017465683,0.017260807,0.019360787,0.018746159,0.026019258,0.019770539,0.01920713,0.033599672,0.026121696,0.023048556,0.026326572,0.015109609,0.011626716,0.006146281
2025-03-13,3.810565933427201,0.022237777,0.020891665,0.017984062,0.023745423,0.01233039,0.016799483,0.031122119,0.034406634,0.028052983,0.026545337,0.024553091,0.031714409,0.014591859,0.018360974,0.025522292,0.023206978,0.0229916,0.015722593,0.024714624,0.030206763,0.024283868,0.026868404,0.025629981,0.022883911,0.019114796,0.014645703,0.011899634,0.013568813,0.022830067,0.020083997,0.01819944,0.023260823,0.018522507,0.015991816,0.014645703,0.022560844,0.01663795,0.02358389,0.018253285,0.018576351,0.03160672,0.022183933,0.023476201,0.029506784,0.015130304,0.011307344,0.009045876
2025-03-20,3.811387016133736,0.021539638,0.022750446,0.02032883,0.026064237,0.015931685,0.019118022,0.031098649,0.033647719,0.028485853,0.023770074,0.024152434,0.027848585,0.014720877,0.016760133,0.0293143,0.021921998,0.025873056,0.019309202,0.025044609,0.033010451,0.022495539,0.025363242,0.027275045,0.024343615,0.021157278,0.018544481,0.014211063,0.013255162,0.018799388,0.017142493,0.018926842,0.024152434,0.019500382,0.016186592,0.015613051,0.025172062,0.014211063,0.02657405,0.017524853,0.016568952,0.027593678,0.01994647,0.02013765,0.024279888,0.012872801,0.010514912,0.006946215
2025-03-27,3.80338044826024,0.019898773,0.018997435,0.024128129,0.027872149,0.01067739,0.023920128,0.030229495,0.033626846,0.029536158,0.029605491,0.022949456,0.026554808,0.013381405,0.016432088,0.030645497,0.024128129,0.029882826,0.018858767,0.032101505,0.03314151,0.024128129,0.025029467,0.026762809,0.027040144,0.018928101,0.018096097,0.01442141,0.014005408,0.016986757,0.019621438,0.021770783,0.022256119,0.0187201,0.017056091,0.012826735,0.026970811,0.014906746,0.022117451,0.023018789,0.012965402,0.01816543,0.014352077,0.020176108,0.019621438,0.014005408,0.009706718,0.009776052
2025-04-03,3.7860284875151686,0.020458944,0.021749148,0.022578564,0.022209935,0.016127546,0.037600221,0.029398212,0.029213897,0.025711916,0.028660953,0.024698184,0.021104046,0.011888305,0.015113814,0.040364943,0.028476638,0.031702147,0.017509907,0.028292323,0.03584923,0.032162934,0.023039351,0.02626486,0.026449175,0.017233435,0.016035388,0.012625564,0.014100083,0.015113814,0.017694222,0.015574601,0.020643259,0.017233435,0.017509907,0.011796148,0.029858999,0.014468713,0.024790342,0.026172703,0.011611833,0.01207262,0.013915768,0.021749148,0.022394249,0.012256935,0.008294166,0.010229472
2025-04-10,3.790872074711325,0.022538884,0.020210487,0.021980069,0.019092856,0.026078048,0.035298501,0.0230977,0.027102543,0.030082891,0.024401602,0.024867281,0.019651672,0.011176306,0.015646829,0.046195399,0.024401602,0.029710347,0.008847909,0.026916271,0.024587874,0.024867281,0.017695818,0.027661358,0.020769302,0.016857595,0.023190835,0.016019372,0.014622334,0.020862438,0.018627177,0.01313216,0.022818292,0.030176027,0.020396759,0.013411567,0.036974946,0.013039024,0.02896526,0.018161498,0.013970383,0.010896899,0.016578188,0.020117351,0.020676167,0.016671323,0.010617491,0.010338083
2025-04-17,3.779715242335224,0.019631367,0.012760388,0.025738903,0.017777293,0.018758861,0.032718944,0.027047661,0.030973934,0.016468535,0.020067619,0.026284219,0.020940124,0.011233504,0.012869451,0.054313447,0.027483913,0.027483913,0.01766823,0.039589923,0.033155197,0.023012324,0.020394809,0.025411713,0.021049187,0.024212019,0.022357945,0.012106009,0.016795725,0.01734104,0.014832588,0.021049187,0.015268841,0.024866398,0.014941651,0.015377904,0.034354891,0.018540735,0.028465482,0.016904788,0.012106009,0.011342567,0.010470062,0.026284219,0.01734104,0.01559603,0.014723525,0.011887883
2025-04-24,3.792397959751396,0.024893918,0.021499293,0.024752475,0.018528996,0.021499293,0.036209335,0.02446959,0.030410184,0.021923621,0.018528996,0.024045262,0.021216407,0.011598303,0.015700141,0.043988685,0.029420085,0.029137199,0.018811881,0.038755304,0.034087694,0.029278642,0.016407355,0.027722772,0.017397454,0.015841584,0.021216407,0.014427157,0.015700141,0.016265912,0.012588402,0.017538897,0.014851485,0.024328147,0.016831683,0.017680339,0.028288543,0.015275813,0.030551627,0.020084866,0.013154173,0.013578501,0.012446959,0.018387553,0.01980198,0.011598303,0.015134371,0.014144272
2025-05-01,3.7953958575247593,0.029058296,0.021345291,0.022421525,0.024932735,0.027623318,0.029058296,0.023497758,0.021345291,0.022600897,0.021524664,0.025650224,0.015426009,0.011121076,0.013991031,0.050224215,0.019730942,0.025470852,0.015605381,0.026188341,0.0367713,0.035874439,0.017219731,0.028520179,0.016502242,0.022242152,0.022780269,0.015246637,0.021524664,0.015784753,0.018295964,0.022959641,0.011659193,0.015426009,0.015246637,0.015426009,0.023139013,0.020269058,0.031569507,0.015964126,0.01309417,0.014887892,0.019730942,0.018834081,0.015784753,0.010224215,0.017040359,0.021165919
2025-05-08,3.792274488644957,0.029122145,0.018437042,0.027027027,0.020951184,0.027655563,0.030169705,0.02618898,0.021160696,0.013408758,0.016760947,0.024512885,0.014246805,0.010056568,0.013199246,0.039178714,0.020113136,0.014037293,0.016132411,0.032893358,0.031845799,0.047978211,0.020113136,0.028703122,0.015294364,0.016341923,0.021579719,0.015713388,0.021370207,0.015294364,0.019065577,0.020322648,0.015713388,0.022208255,0.016970459,0.011942175,0.030169705,0.016760947,0.028703122,0.012780222,0.016341923,0.021789231,0.021789231,0.023255814,0.021579719,0.012780222,0.014037293,0.024303373
2025-05-15,3.800811889965196,0.024846039,0.016776386,0.033340412,0.02166065,0.020386494,0.029942663,0.021235931,0.01847526,0.019324697,0.02463368,0.025270758,0.020811213,0.014440433,0.01550223,0.035888724,0.023571884,0.025695477,0.010405606,0.021235931,0.033128053,0.02166065,0.019112338,0.022085368,0.018899979,0.016776386,0.029730304,0.018262901,0.02166065,0.019749416,0.019324697,0.014652793,0.010617966,0.032703334,0.01847526,0.014228074,0.026332555,0.014440433,0.02463368,0.014015715,0.014865152,0.025695477,0.022510087,0.021448291,0.010193247,0.013590996,0.015714589,0.042047144
2025-05-22,3.780357053236232,0.021927588,0.014788373,0.017083121,0.029831719,0.016318205,0.021672616,0.013258542,0.031871494,0.020652728,0.018103009,0.028046915,0.023712392,0.016573177,0.021162672,0.031871494,0.014023457,0.027536971,0.013768485,0.023202448,0.034931158,0.024987251,0.023712392,0.026517083,0.02218256,0.012238654,0.040030597,0.018612953,0.018103009,0.018612953,0.014788373,0.018357981,0.017848037,0.0209077,0.014023457,0.023967364,0.018103009,0.010198878,0.03008669,0.018103009,0.015043345,0.02345742,0.019887812,0.032126466,0.007904131,0.006374299,0.014278429,0.049209587
2025-05-29,3.768206282086413,0.020360825,0.008505155,0.015979381,0.019587629,0.022680412,0.017783505,0.012886598,0.025515464,0.021391753,0.012628866,0.026804124,0.027319588,0.021649485,0.023453608,0.024742268,0.016752577,0.019845361,0.01056701,0.028608247,0.027319588,0.019587629,0.018041237,0.025,0.016494845,0.014690722,0.041752577,0.017783505,0.019845361,0.02628866,0.016494845,0.017010309,0.011597938,0.018041237,0.017783505,0.016752577,0.021134021,0.014175258,0.022938144,0.015721649,0.017525773,0.032216495,0.018814433,0.025773196,0.010309278,0.016494845,0.032216495,0.071134021
2025-06-05,3.725130504347773,0.017883035,0.010633156,0.019574674,0.01739971,0.023199613,0.009908168,0.017641373,0.029966167,0.016433059,0.010149831,0.030932818,0.030691155,0.022716288,0.025857902,0.026824553,0.015224746,0.019574674,0.011116481,0.018608023,0.028032866,0.017641373,0.01739971,0.025374577,0.015466409,0.016674722,0.036007733,0.021749638,0.018608023,0.024649589,0.022474625,0.016674722,0.013291445,0.020299662,0.013291445,0.016433059,0.016433059,0.007974867,0.042532624,0.012083132,0.016916385,0.018124698,0.021749638,0.025857902,0.011599807,0.018124698,0.015708072,0.094490092
2025-06-12,3.718355023890931,0.012810852,0.008791761,0.01582517,0.012559658,0.018085908,0.011052499,0.010550113,0.025872896,0.018085908,0.016076363,0.029640794,0.03089676,0.02059784,0.026124089,0.025621703,0.011554886,0.025621703,0.014820397,0.01507159,0.021100226,0.021100226,0.023109771,0.028384828,0.01507159,0.010801306,0.03491585,0.027128862,0.022858578,0.028133635,0.018337101,0.015573976,0.012559658,0.018588294,0.016578749,0.01582517,0.019090681,0.010801306,0.029138407,0.008038181,0.015322783,0.01984426,0.019593067,0.031399146,0.013313238,0.026877669,0.029138407,0.097714142
2025-06-19,3.644743472961899,0.011690842,0.006278415,0.019484737,0.01558779,0.006061918,0.006061918,0.01407231,0.027062135,0.01926824,0.013422819,0.032907556,0.027928123,0.018185754,0.023598181,0.020783719,0.008226889,0.021216714,0.012773328,0.027278632,0.017103269,0.019701234,0.022082702,0.023165187,0.019484737,0.016886772,0.030526088,0.022515696,0.015154795,0.023165187,0.012123836,0.008226889,0.005412427,0.025113661,0.020134228,0.013422819,0.012123836,0.009742368,0.041567439,0.01255683,0.024680667,0.017103269,0.025113661,0.027278632,0.021000216,0.031608573,0.024031176,0.127083784
2025-06-26,3.561879797669609,0.008765301,0.012241197,0.008916427,0.013450204,0.007858546,0.006196161,0.009520931,0.034154451,0.025086897,0.009672057,0.028260541,0.025389149,0.019192988,0.02644703,0.018135107,0.008160798,0.017983981,0.009672057,0.018135107,0.010578812,0.021459876,0.021006498,0.022366631,0.02206438,0.016623848,0.025238023,0.018437358,0.019344114,0.019646365,0.022820009,0.003627021,0.010578812,0.016321596,0.015414841,0.012996826,0.026295904,0.007254043,0.022215506,0.019041862,0.022668883,0.02644703,0.021006498,0.028411667,0.014659211,0.028109415,0.028562793,0.169563246
2025-07-03,3.541199836173472,0.006464124,0.007218272,0.008618832,0.01335919,0.009911657,0.007756949,0.011419953,0.033074768,0.021762551,0.011204482,0.027041586,0.03350571,0.017776341,0.026071967,0.02273217,0.010989011,0.012389571,0.008511097,0.035121741,0.011419953,0.018961431,0.018961431,0.025210084,0.013574661,0.015082956,0.019284637,0.020577462,0.019176902,0.026287438,0.016806723,0.005925447,0.012389571,0.012066365,0.010558069,0.010558069,0.017453135,0.009480715,0.018422754,0.021870287,0.023594053,0.027364792,0.02413273,0.03070459,0.019715579,0.021116139,0.02811894,0.176255117
2025-07-10,3.587249795876028,0.005655209,0.009189715,0.010161704,0.019174693,0.013784572,0.008571176,0.013961297,0.027569144,0.017672528,0.009631528,0.030838561,0.032252364,0.018997968,0.027657506,0.01572855,0.011398781,0.013166033,0.009101352,0.028276045,0.013607847,0.022974286,0.017142352,0.018997968,0.014756561,0.014138022,0.021825572,0.017849253,0.017672528,0.020058319,0.01908633,0.012194044,0.012812583,0.00936644,0.010956967,0.010956967,0.018467792,0.007775912,0.019793231,0.023239374,0.029601484,0.026862243,0.024388089,0.033666166,0.025006627,0.021472122,0.03313599,0.159406203
2025-07-17,3.66049597534115,0.007084064,0.011267035,0.01214411,0.018216165,0.011874241,0.006409391,0.014033194,0.027189313,0.017204156,0.011536905,0.031304817,0.032856565,0.018418567,0.026986911,0.015719876,0.010794765,0.015045203,0.010389961,0.02503036,0.014910269,0.020847389,0.016394549,0.022669006,0.01612468,0.01686682,0.021724464,0.016664418,0.017743894,0.023006342,0.020375118,0.011199568,0.013830792,0.011469437,0.013088652,0.012413979,0.018081231,0.008298475,0.018823371,0.020982324,0.022736473,0.03569019,0.025097828,0.037511807,0.025232762,0.032046957,0.043921198,0.11874241
2025-07-24,3.7246442837348006,0.006277432,0.009441666,0.009849954,0.015412881,0.015310809,0.011125855,0.013932837,0.030009186,0.020618557,0.014188017,0.031336123,0.030162295,0.017556395,0.026640808,0.018475043,0.009798918,0.015004593,0.009696846,0.0252118,0.015923242,0.023476574,0.018015719,0.023629683,0.015974278,0.017046035,0.02250689,0.016790854,0.017454323,0.020924773,0.023833827,0.01582117,0.014034909,0.015004593,0.013014188,0.014749413,0.016790854,0.011381035,0.017454323,0.024599367,0.027049097,0.030213331,0.021690313,0.040063285,0.021384097,0.051393284,0.047616617,0.072113912
2025-07-31,3.7527515383976553,0.006704467,0.008696652,0.015784231,0.01421347,0.015937476,0.011608306,0.012451153,0.028350318,0.020036779,0.013447245,0.030342502,0.031683396,0.017048502,0.027928894,0.021186116,0.012297908,0.017508237,0.012489464,0.021032871,0.016090721,0.020764692,0.020113401,0.026281511,0.016627078,0.017776416,0.021760785,0.015477741,0.018389395,0.021071182,0.023139989,0.012681021,0.014749828,0.017316681,0.015477741,0.015822542,0.01915562,0.011033637,0.014903073,0.022067275,0.028082139,0.033522335,0.024251015,0.036702168,0.026741246,0.053903915,0.048578653,0.048770209
2025-08-07,3.778671163283806,0.008426121,0.014344468,0.020229378,0.018055974,0.018055974,0.012940114,0.017621293,0.027719263,0.023272144,0.013776039,0.030962651,0.02909018,0.015715384,0.023639951,0.024843682,0.01387635,0.018290032,0.01210419,0.0179891,0.017487545,0.022737152,0.020964991,0.023874009,0.019393453,0.011669509,0.019995319,0.013909787,0.016718494,0.020630622,0.019159394,0.013475106,0.015046645,0.016049754,0.012037316,0.020697496,0.020496874,0.015146956,0.016818805,0.023405892,0.022837463,0.039555957,0.02564617,0.036045073,0.026214599,0.049185809,0.045006186,0.034841341
2025-08-14,3.79159037264508,0.011668041,0.020251077,0.021167415,0.011820764,0.032713278,0.019945631,0.023733162,0.033201992,0.024924402,0.017318794,0.035187391,0.017746419,0.011026604,0.016219188,0.02391643,0.011087694,0.015150127,0.015180671,0.014233788,0.018876569,0.031827484,0.01649409,0.031308226,0.019395828,0.016768991,0.021228504,0.010324078,0.015272305,0.017502062,0.022144843,0.019487461,0.025810196,0.022358655,0.015333394,0.01569993,0.013286906,0.019853997,0.01609701,0.024038608,0.021411772,0.027123614,0.022205932,0.025810196,0.024527322,0.045022756,0.038577843,0.025718562
2025-08-21,3.805935082471543,0.009470885,0.016130776,0.018141717,0.021731139,0.019028261,0.019071507,0.022444699,0.026034121,0.020628365,0.013319783,0.022033862,0.019439099,0.01029256,0.016044284,0.026358466,0.017493027,0.021385171,0.014422557,0.023915065,0.020174282,0.02638009,0.018033602,0.027136895,0.019547214,0.013795489,0.021190564,0.012757584,0.016065907,0.018379571,0.0188769,0.017298419,0.021082449,0.020671611,0.017406534,0.02423941,0.028801868,0.016822713,0.022617683,0.024866478,0.019698575,0.030358726,0.03195883,0.027590979,0.027288257,0.045494843,0.036348304,0.01773088
2025-08-28,3.8137204545715,0.010737923,0.017311242,0.020372788,0.02386205,0.021250732,0.021993607,0.021565891,0.022173698,0.019967584,0.014452298,0.021160686,0.018526856,0.010422763,0.014857503,0.026315789,0.01776147,0.025482869,0.017671424,0.022894062,0.01809914,0.023614425,0.018391788,0.02566296,0.01809914,0.013709423,0.018706947,0.012583855,0.017468822,0.020260231,0.019810004,0.019494845,0.018121651,0.023501868,0.018661924,0.030525415,0.028679483,0.016770969,0.024177209,0.023997119,0.020800504,0.0233668,0.031335825,0.028566926,0.02863446,0.040115258,0.03340687,0.014654901
2025-09-04,3.808125294034818,0.010910741,0.018056028,0.021254395,0.029034819,0.020596575,0.021640014,0.025042531,0.019575819,0.019212884,0.014222525,0.019167517,0.015969151,0.009028014,0.013836906,0.026267438,0.019893388,0.022774186,0.018033345,0.018214812,0.021571963,0.023295906,0.017693093,0.023318589,0.017466258,0.012725417,0.01912215,0.012906884,0.016241352,0.01642282,0.020664625,0.019076783,0.021322445,0.027900646,0.019439719,0.031280481,0.023545424,0.017874561,0.03107633,0.025609618,0.021072927,0.02477033,0.031529999,0.026993308,0.031484632,0.039219689,0.031189747,0.012453215
2025-09-11,3.809599551718503,0.011036675,0.015056205,0.019893267,0.028363802,0.018621551,0.019620756,0.019484501,0.020415579,0.020824344,0.016623141,0.022550244,0.017826729,0.010060179,0.015192461,0.027341887,0.021482911,0.02323152,0.017054616,0.019779721,0.017713183,0.022345861,0.018553423,0.023640286,0.019461792,0.012603611,0.01837175,0.016691268,0.018962189,0.016282503,0.018530714,0.017304417,0.02180084,0.027614398,0.021142273,0.032587714,0.024185307,0.018462587,0.033814012,0.021460202,0.020778926,0.025070966,0.033178154,0.02382196,0.0298399,0.040717611,0.029612808,0.010991257
2025-09-18,3.810377897628928,0.010981393,0.009761238,0.015972935,0.024347633,0.016638474,0.020770361,0.020104822,0.025096364,0.016888051,0.016749397,0.02492998,0.018524167,0.011258701,0.015584704,0.027120712,0.02176867,0.022656055,0.019272899,0.023321594,0.016527551,0.022988824,0.018440975,0.026261058,0.018773744,0.016028396,0.021546823,0.013560356,0.017359474,0.018884668,0.016194781,0.018746014,0.024403095,0.028174482,0.02282244,0.026455173,0.022267824,0.019688861,0.037076066,0.021463631,0.022794709,0.022988824,0.02914506,0.024957711,0.035190372,0.038018912,0.024375364,0.013116663
2025-09-25,3.821511419588661,0.012055013,0.010956076,0.019414566,0.025908289,0.020380299,0.017682907,0.018182424,0.024243232,0.018149123,0.020580106,0.023444004,0.018981651,0.012055013,0.018981651,0.024709448,0.019214759,0.026207999,0.015551633,0.022544873,0.017316594,0.022944487,0.019947384,0.027773153,0.020513504,0.015518332,0.021079623,0.012987445,0.019014952,0.017682907,0.021013021,0.017916015,0.01981418,0.025575277,0.022345066,0.024909254,0.025475374,0.017749509,0.033667455,0.025408772,0.020080589,0.0233108,0.029171801,0.025342169,0.033634154,0.030670352,0.023244197,0.016650571
